Time,1,2,3,4,5
50.187500,-2.259663,-5.183932,36.553368,0.664607,0.398764
50.191406,1.993820,-2.259663,38.680110,2.525505,0.930449
50.195312,6.247303,1.196292,40.541009,3.854719,1.727977
50.199219,8.108202,3.588876,41.338537,3.854719,1.727977
50.203125,8.108202,4.652247,40.541009,1.727977,0.930449
50.207031,7.044831,4.386404,40.009323,-1.196292,-0.132921
50.210938,5.183932,2.791348,40.009323,-4.386404,-0.398764
50.214844,1.727977,-0.398764,36.819211,-6.247303,-1.196292
50.218750,-3.057191,-4.918090,28.578088,-6.513146,-2.259663
50.222656,-7.842359,-8.639887,21.932021,-6.778988,-3.057191
50.226562,-11.032471,-11.032471,19.273594,-6.778988,-3.588876
50.230469,-12.893370,-11.564157,18.210224,-5.715618,-3.588876
50.234375,-13.425055,-11.298314,16.881010,-4.652247,-3.323033
50.238281,-13.159213,-10.234943,16.881010,-4.386404,-3.057191
50.242188,-11.829999,-8.374044,18.210224,-3.854719,-2.791348
50.246094,-8.905730,-4.652247,19.539437,-3.057191,-1.993820
50.250000,-4.386404,0.930449,18.741909,-0.930449,-0.930449
50.253906,0.398764,7.576516,14.222583,1.462135,0.398764
50.257812,4.918090,13.159213,9.969100,3.323033,1.993820
50.261719,8.639887,17.412696,8.905730,5.715618,3.588876
50.265625,11.032471,19.273594,7.842359,7.842359,5.183932
50.269531,12.361685,19.539437,3.854719,8.374044,6.247303
50.273438,13.425055,18.476066,-1.462135,8.108202,6.513146
50.277344,13.690898,16.881010,-8.374044,7.842359,6.247303
50.281250,13.690898,15.020111,-13.956741,6.247303,5.715618
50.285156,13.425055,13.690898,-16.083482,3.854719,5.449775
50.289062,12.627527,12.095842,-17.678538,2.525505,4.652247
50.292969,9.703258,8.639887,-24.324605,3.323033,3.854719
50.296875,4.386404,3.323033,-34.958312,4.652247,3.057191
50.300781,-1.727977,-3.057191,-42.401907,5.449775,2.259663
50.304688,-8.374044,-9.969100,-45.857862,5.981460,1.462135
50.308594,-14.488426,-15.817639,-49.047974,7.044831,1.196292
50.312500,-19.539437,-20.336965,-51.706401,7.310674,0.664607
50.316406,-22.197864,-22.729549,-51.972244,7.310674,0.398764
50.320312,-21.932021,-22.463706,-48.250446,8.108202,0.664607
50.324219,-20.336965,-20.602808,-43.465278,7.576516,1.727977
50.328125,-17.146853,-17.146853,-40.806851,6.513146,2.259663
50.332031,-12.893370,-12.893370,-37.616739,6.513146,1.993820
50.335938,-8.374044,-8.639887,-33.629099,6.513146,0.664607
50.339844,-5.449775,-5.981460,-34.958312,5.715618,-1.196292
50.343750,-3.854719,-3.854719,-38.414267,3.854719,-3.323033
50.347656,-2.259663,-1.993820,-40.009323,1.993820,-5.715618
50.351562,-0.664607,0.930449,-40.541009,0.930449,-7.310674
50.355469,0.664607,4.918090,-38.148425,0.930449,-8.639887
50.359375,1.462135,8.905730,-33.097414,0.930449,-9.437415
50.363281,1.727977,11.829999,-29.907301,1.196292,-9.969100
50.367188,1.993820,13.690898,-30.704829,3.323033,-9.969100
50.371094,3.323033,14.488426,-30.704829,6.513146,-9.171572
50.375000,4.918090,14.222583,-24.590448,10.234943,-8.374044
50.378906,6.778988,14.222583,-13.956741,13.159213,-7.310674
50.382812,8.639887,14.488426,-5.183932,13.956741,-5.981460
50.386719,9.969100,14.488426,-1.993820,14.222583,-4.652247
50.390625,9.969100,13.690898,-2.791348,14.754269,-3.854719
50.394531,9.703258,11.564157,-2.525505,15.817639,-3.854719
50.398438,8.905730,8.374044,-0.132921,15.551797,-4.918090
50.402344,7.310674,3.854719,0.930449,13.690898,-6.247303
50.406250,3.854719,-0.930449,-1.462135,11.298314,-7.842359
50.410156,1.196292,-4.652247,-5.183932,9.171572,-9.171572
50.414062,-0.398764,-6.778988,-7.310674,7.842359,-10.234943
50.417969,-2.259663,-8.905730,-7.576516,7.576516,-11.032471
50.421875,-3.854719,-11.564157,-8.374044,7.842359,-11.032471
50.425781,-5.715618,-13.690898,-8.374044,6.778988,-9.969100
50.429688,-8.374044,-15.020111,-8.639887,4.918090,-9.171572
50.433594,-11.298314,-15.551797,-9.171572,3.323033,-8.639887
50.437500,-13.159213,-14.222583,-11.298314,1.993820,-8.374044
50.441406,-13.425055,-11.564157,-15.817639,1.196292,-8.108202
50.445312,-13.425055,-8.108202,-19.805280,1.727977,-8.374044
50.449219,-13.956741,-4.918090,-20.071122,1.993820,-9.703258
50.453125,-13.956741,-1.993820,-16.083482,2.259663,-11.564157
50.457031,-12.627527,-0.132921,-11.032471,3.323033,-12.627527
50.460938,-9.969100,1.462135,-7.576516,3.854719,-12.361685
50.464844,-7.044831,2.259663,-5.183932,3.854719,-11.298314
50.468750,-4.386404,2.525505,-3.588876,2.525505,-9.969100
50.472656,-1.462135,2.791348,-2.791348,-0.398764,-8.639887
50.476562,1.196292,3.323033,-1.462135,-3.588876,-6.778988
50.480469,3.588876,3.854719,-0.132921,-4.386404,-4.386404
50.484375,5.715618,3.854719,-0.398764,-4.386404,-1.462135
50.488281,7.044831,3.588876,-4.386404,-6.247303,0.930449
50.492188,7.310674,2.791348,-11.564157,-10.234943,2.525505
50.496094,5.981460,1.196292,-14.754269,-11.032471,3.057191
50.500000,3.323033,-0.930449,-9.969100,-5.183932,3.057191
50.503906,-0.132921,-3.854719,-1.196292,1.993820,3.588876
50.507812,-3.323033,-7.310674,3.854719,3.854719,3.854719
50.511719,-5.715618,-10.766629,-0.132921,0.132921,3.854719
50.515625,-6.778988,-12.095842,-11.564157,-4.918090,3.854719
50.519531,-5.981460,-11.032471,-18.476066,-7.576516,4.386404
50.523438,-4.652247,-8.905730,-15.817639,-7.576516,5.183932
50.527344,-2.259663,-5.981460,-7.044831,-5.449775,5.715618
50.531250,1.993820,-1.462135,2.259663,-2.259663,6.247303
50.535156,7.842359,3.854719,8.905730,-0.398764,6.513146
50.539062,12.361685,9.171572,12.095842,-0.132921,6.247303
50.542969,15.817639,13.425055,13.690898,-0.398764,5.715618
50.546875,17.678538,16.083482,15.020111,-0.132921,4.386404
50.550781,17.678538,16.615167,15.020111,-1.196292,2.791348
50.554688,14.754269,15.285954,13.690898,-3.057191,1.462135
50.558594,10.766629,12.893370,13.690898,-3.588876,1.196292
50.562500,6.247303,9.703258,13.159213,-3.057191,1.462135
50.566406,3.057191,7.044831,8.108202,-3.854719,1.727977
50.570312,0.664607,5.715618,1.727977,-5.715618,1.727977
50.574219,-1.462135,4.386404,-1.196292,-7.310674,0.930449
50.578125,-3.854719,3.057191,-1.196292,-9.703258,0.132921
50.582031,-5.981460,1.462135,-1.196292,-12.095842,-0.132921
50.585938,-6.778988,-0.132921,-2.791348,-13.690898,0.132921
50.589844,-6.247303,-1.462135,-3.854719,-14.222583,0.664607
50.593750,-5.183932,-3.323033,-6.247303,-15.285954,1.196292
50.597656,-4.652247,-5.715618,-8.108202,-16.881010,1.727977
50.601562,-3.854719,-7.310674,-9.171572,-17.944381,1.993820
50.605469,-2.791348,-8.108202,-11.298314,-17.944381,2.259663
50.609375,-1.462135,-7.842359,-12.095842,-17.944381,3.057191
50.613281,-0.664607,-6.778988,-6.513146,-17.944381,3.854719
50.617188,-0.398764,-5.981460,0.132921,-16.881010,5.183932
50.621094,0.132921,-4.386404,3.323033,-14.222583,6.513146
50.625000,1.196292,-1.727977,2.791348,-10.766629,7.842359
50.628906,2.791348,0.398764,1.462135,-7.842359,9.171572
50.632812,3.854719,2.791348,3.854719,-6.247303,10.234943
50.636719,3.854719,3.854719,9.171572,-5.449775,10.500786
50.640625,3.588876,3.588876,11.298314,-4.386404,9.703258
50.644531,3.588876,3.588876,10.766629,-2.791348,8.639887
50.648438,4.918090,4.652247,10.500786,-1.993820,7.842359
50.652344,6.513146,6.247303,9.171572,-3.057191,7.310674
50.656250,8.374044,7.576516,8.108202,-4.918090,6.513146
50.660156,9.703258,8.374044,7.842359,-5.449775,5.981460
50.664062,10.500786,8.639887,5.981460,-4.918090,5.449775
50.667969,11.564157,8.639887,3.323033,-3.854719,5.449775
50.671875,13.159213,9.171572,4.386404,-3.057191,6.247303
50.675781,15.285954,11.032471,9.969100,-2.791348,7.576516
50.679688,16.881010,13.159213,13.425055,-3.057191,8.374044
50.683594,16.615167,14.222583,10.234943,-3.854719,8.108202
50.687500,14.488426,13.425055,6.247303,-5.449775,7.310674
50.691406,11.829999,11.829999,7.310674,-6.247303,7.044831
50.695312,9.171572,10.234943,14.222583,-6.513146,7.576516
50.699219,7.576516,8.639887,20.071122,-7.310674,7.842359
50.703125,7.576516,7.842359,19.539437,-9.171572,8.108202
50.707031,7.576516,7.576516,13.425055,-11.032471,8.374044
50.710938,7.842359,7.576516,5.183932,-12.361685,9.969100
50.714844,7.576516,6.778988,-0.664607,-12.361685,11.564157
50.718750,6.247303,4.918090,-1.993820,-12.095842,12.361685
50.722656,3.854719,3.057191,2.525505,-11.564157,12.627527
50.726562,2.525505,1.462135,7.842359,-10.234943,13.159213
50.730469,0.132921,-0.398764,7.842359,-10.234943,13.690898
50.734375,-3.588876,-3.854719,2.791348,-11.829999,14.222583
50.738281,-8.639887,-8.374044,-6.247303,-13.690898,14.222583
50.742188,-13.690898,-13.159213,-16.083482,-16.083482,14.222583
50.746094,-16.881010,-16.083482,-22.463706,-18.210224,14.488426
50.750000,-18.741909,-17.412696,-24.058762,-18.476066,15.020111
50.753906,-19.805280,-17.944381,-21.932021,-14.488426,14.754269
50.757812,-21.666178,-19.273594,-17.678538,-8.639887,14.488426
50.761719,-23.792920,-21.134493,-14.488426,-5.183932,14.222583
50.765625,-25.919661,-22.995392,-13.690898,-3.854719,14.222583
50.769531,-27.780560,-24.324605,-13.425055,-3.588876,14.754269
50.773438,-29.109773,-24.324605,-13.425055,-3.057191,15.551797
50.777344,-29.641459,-23.261234,-13.956741,-2.259663,17.146853
50.781250,-28.578088,-20.868650,-11.298314,0.132921,17.944381
50.785156,-25.122133,-16.881010,-3.854719,3.854719,17.944381
50.789062,-19.805280,-12.361685,2.525505,6.513146,17.146853
50.792969,-15.285954,-8.639887,3.323033,7.576516,16.881010
50.796875,-11.298314,-5.449775,0.398764,8.108202,16.881010
50.800781,-6.247303,-1.993820,0.930449,8.374044,17.412696
50.804688,-1.196292,0.930449,4.386404,9.703258,18.476066
50.808594,1.727977,2.259663,6.513146,12.095842,19.007752
50.812500,3.588876,2.791348,5.981460,12.893370,18.741909
50.816406,4.652247,3.057191,4.652247,11.298314,18.210224
50.820312,5.449775,3.854719,3.854719,9.171572,17.678538
50.824219,5.449775,4.386404,6.247303,8.639887,17.678538
50.828125,5.183932,3.588876,9.969100,9.171572,19.007752
50.832031,4.386404,1.727977,12.893370,9.437415,20.336965
50.835938,4.386404,0.132921,16.083482,9.703258,22.197864
50.839844,4.918090,-0.664607,22.729549,10.500786,24.856291
50.843750,5.449775,-1.196292,38.148425,12.893370,28.312245
50.847656,5.981460,-1.727977,61.010895,16.083482,32.831571
50.851562,6.778988,-1.993820,85.202579,19.805280,36.819211
50.855469,7.576516,-1.196292,106.469993,21.666178,40.541009
50.859375,9.437415,0.664607,121.357183,21.400336,44.794491
50.863281,11.032471,3.588876,123.749767,19.539437,50.643030
50.867188,11.829999,5.183932,101.950668,16.881010,58.086625
50.871094,11.829999,5.981460,51.972244,13.690898,66.327749
50.875000,11.829999,6.513146,-16.881010,10.766629,75.632242
50.878906,11.564157,6.778988,-88.924376,8.905730,85.468421
50.882812,10.766629,7.044831,-141.561227,8.639887,97.165499
50.886719,9.969100,8.374044,-160.436057,8.108202,111.521004
50.890625,9.437415,9.969100,-149.004822,5.715618,128.003250
50.894531,8.639887,10.500786,-119.230442,3.323033,146.080552
50.898438,6.778988,9.703258,-82.278309,1.462135,163.626169
50.902344,4.386404,7.842359,-45.592020,1.462135,179.310887
50.906250,2.259663,5.449775,-12.893370,3.854719,191.273808
50.910156,1.196292,3.854719,9.437415,5.981460,198.983246
50.914062,1.462135,3.588876,16.083482,4.386404,202.439200
50.917969,1.993820,3.854719,12.361685,0.930449,202.173358
50.921875,0.664607,3.057191,8.108202,3.057191,199.249088
50.925781,-1.993820,0.132921,8.905730,9.437415,193.932235
50.929688,-5.183932,-3.057191,12.361685,12.627527,186.488640
50.933594,-8.374044,-6.513146,13.425055,13.690898,176.386618
50.937500,-11.564157,-9.703258,10.500786,14.222583,162.296956
50.941406,-13.159213,-11.829999,9.969100,12.361685,146.080552
50.945312,-14.222583,-13.425055,13.159213,10.766629,128.800778
50.949219,-14.754269,-14.488426,16.615167,12.095842,111.255161
50.953125,-13.956741,-13.159213,20.071122,14.488426,93.443702
50.957031,-11.032471,-9.703258,24.058762,15.817639,75.898085
50.960938,-8.374044,-5.715618,28.046403,16.083482,58.884154
50.964844,-7.310674,-2.791348,30.970672,15.551797,42.401907
50.968750,-6.778988,-1.462135,30.704829,13.425055,25.919661
50.972656,-7.842359,-1.993820,26.983032,10.234943,8.639887
50.976562,-9.171572,-3.854719,22.729549,8.374044,-8.639887
50.980469,-10.500786,-5.449775,20.868650,7.842359,-25.387976
50.984375,-11.829999,-7.044831,22.197864,7.310674,-40.275166
50.988281,-12.361685,-8.108202,23.792920,5.449775,-54.098985
50.992188,-11.032471,-8.905730,21.932021,3.323033,-67.391119
50.996094,-8.108202,-8.374044,17.678538,3.057191,-80.151568
51.000000,-4.386404,-6.778988,13.159213,3.854719,-91.848646
51.003906,-1.727977,-5.715618,10.766629,4.652247,-103.279881
51.007812,-1.196292,-4.918090,13.956741,5.715618,-114.179431
51.011719,-1.462135,-4.652247,18.741909,6.513146,-123.483925
51.015625,-2.259663,-4.652247,20.868650,5.715618,-130.395834
51.019531,-2.259663,-3.854719,21.134493,3.588876,-135.446845
51.023438,-1.196292,-2.791348,23.261234,2.525505,-138.105272
51.027344,0.664607,-0.930449,26.451347,3.323033,-138.105272
51.031250,2.525505,0.132921,30.438987,4.918090,-135.446845
51.035156,4.386404,1.727977,36.819211,6.778988,-131.725048
51.039062,6.247303,3.854719,40.806851,8.108202,-128.003250
51.042969,8.108202,7.842359,37.882582,8.108202,-124.547295
51.046875,9.703258,11.032471,31.768200,7.310674,-121.091341
51.050781,11.298314,13.690898,29.109773,7.310674,-117.369543
51.054688,12.627527,15.285954,28.578088,8.108202,-114.445274
51.058594,13.159213,15.285954,28.578088,9.171572,-111.786847
51.062500,12.627527,13.425055,33.363256,9.969100,-108.596735
51.066406,11.298314,11.298314,38.945953,10.234943,-105.406622
51.070312,10.234943,9.437415,40.275166,9.703258,-103.279881
51.074219,9.969100,8.108202,45.060334,7.310674,-101.950668
51.078125,8.905730,6.513146,53.833143,5.715618,-101.153140
51.082031,6.513146,3.854719,56.225727,5.183932,-100.887297
51.085938,4.386404,1.727977,48.782132,4.386404,-102.482353
51.089844,3.588876,-0.132921,39.477638,3.588876,-104.609094
51.093750,3.323033,-0.664607,33.363256,3.057191,-106.204150
51.097656,3.854719,0.132921,32.565728,1.727977,-107.799207
51.101562,4.918090,1.993820,36.553368,1.462135,-109.925948
51.105469,5.183932,3.588876,36.819211,0.930449,-112.850217
51.109375,5.449775,6.247303,32.565728,-0.132921,-115.508644
51.113281,6.247303,8.905730,33.363256,-1.462135,-118.432914
51.117188,7.044831,10.766629,40.541009,-1.196292,-121.091341
51.121094,7.044831,11.298314,47.187076,0.132921,-123.483925
51.125000,7.044831,11.298314,49.313817,3.057191,-125.610666
51.128906,7.842359,12.095842,45.060334,5.449775,-126.674037
51.132812,10.500786,14.222583,36.021683,4.386404,-126.142351
51.136719,13.956741,17.678538,26.983032,-0.930449,-124.547295
51.140625,16.615167,20.868650,22.463706,-5.183932,-122.420554
51.144531,17.146853,22.729549,22.729549,-0.930449,-120.559655
51.148438,15.817639,22.995392,22.197864,6.247303,-119.496284
51.152344,14.222583,22.463706,17.146853,7.576516,-118.964599
51.156250,12.627527,21.134493,8.108202,2.791348,-118.698756
51.160156,10.500786,19.007752,-0.664607,-2.791348,-117.635386
51.164062,8.108202,16.615167,-11.032471,-6.513146,-115.508644
51.167969,5.981460,14.222583,-21.666178,-7.842359,-112.584375
51.171875,4.386404,12.095842,-24.856291,-8.108202,-109.394263
51.175781,3.854719,10.766629,-22.463706,-7.576516,-105.406622
51.179688,3.588876,9.969100,-24.856291,-7.044831,-101.153140
51.183594,2.791348,8.905730,-32.034043,-6.513146,-96.899657
51.187500,1.993820,7.044831,-37.882582,-6.513146,-93.177859
51.191406,0.930449,4.652247,-43.465278,-7.310674,-90.253590
51.195312,-0.132921,1.727977,-48.782132,-7.310674,-88.126848
51.199219,-1.727977,-0.930449,-51.174716,-5.449775,-85.468421
51.203125,-4.652247,-4.652247,-51.440558,-2.791348,-82.278309
51.207031,-9.171572,-8.639887,-52.503929,-1.727977,-79.088197
51.210938,-13.425055,-11.564157,-58.618311,-1.727977,-75.366400
51.214844,-16.615167,-13.425055,-64.466850,-1.462135,-70.315389
51.218750,-18.210224,-14.222583,-62.871794,0.132921,-64.466850
51.222656,-17.412696,-14.222583,-55.959884,3.057191,-59.415839
51.226562,-15.020111,-12.893370,-51.706401,3.854719,-54.630671
51.230469,-11.564157,-10.500786,-48.516289,1.993820,-50.643030
51.234375,-7.842359,-7.842359,-43.731121,0.664607,-47.187076
51.238281,-4.652247,-5.449775,-39.211795,0.132921,-43.996963
51.242188,-3.057191,-3.854719,-39.211795,-0.398764,-41.072694
51.246094,-2.525505,-3.588876,-41.338537,-1.993820,-38.414267
51.250000,-3.588876,-3.854719,-41.604379,-4.386404,-36.819211
51.253906,-5.449775,-3.854719,-41.338537,-5.449775,-36.021683
51.257812,-7.576516,-3.854719,-40.541009,-5.715618,-34.958312
51.261719,-9.703258,-3.854719,-40.275166,-6.778988,-33.363256
51.265625,-12.361685,-5.183932,-41.870222,-8.639887,-32.034043
51.269531,-15.285954,-8.108202,-44.794491,-8.374044,-30.704829
51.273438,-17.944381,-11.829999,-47.187076,-5.183932,-28.578088
51.277344,-18.741909,-14.222583,-43.465278,-2.259663,-25.387976
51.281250,-18.741909,-15.551797,-33.629099,-1.727977,-22.197864
51.285156,-19.273594,-16.615167,-28.578088,-1.727977,-20.071122
51.289062,-20.336965,-17.412696,-31.236515,-1.196292,-18.210224
51.292969,-20.602808,-17.944381,-39.477638,-1.727977,-16.083482
51.296875,-20.336965,-18.741909,-48.250446,-2.791348,-14.488426
51.300781,-19.805280,-19.007752,-50.908873,-3.323033,-12.893370
51.304688,-18.741909,-19.007752,-48.782132,-2.791348,-11.298314
51.308594,-18.476066,-19.273594,-43.465278,-2.525505,-10.500786
51.312500,-18.210224,-19.805280,-34.958312,-3.323033,-10.234943
51.316406,-17.412696,-19.273594,-25.919661,-4.918090,-9.171572
51.320312,-16.615167,-18.210224,-20.868650,-7.044831,-7.576516
51.324219,-15.817639,-17.678538,-20.602808,-8.374044,-5.449775
51.328125,-15.285954,-17.678538,-24.324605,-8.108202,-2.525505
51.332031,-14.754269,-18.210224,-29.641459,-6.513146,0.132921
51.335938,-14.754269,-17.944381,-31.768200,-5.449775,3.323033
51.339844,-14.488426,-17.146853,-29.641459,-5.449775,5.715618
51.343750,-14.222583,-16.083482,-26.717189,-5.981460,7.842359
51.347656,-12.893370,-15.551797,-24.856291,-6.247303,10.234943
51.351562,-11.032471,-14.222583,-23.261234,-4.652247,12.893370
51.355469,-9.703258,-12.627527,-22.729549,-2.525505,16.083482
51.359375,-8.639887,-11.298314,-21.666178,-1.462135,19.007752
51.363281,-7.576516,-9.703258,-17.412696,-1.196292,21.400336
51.367188,-7.044831,-8.639887,-14.754269,-3.057191,22.995392
51.371094,-7.576516,-8.374044,-17.678538,-7.044831,23.792920
51.375000,-9.703258,-9.703258,-24.590448,-9.969100,24.324605
51.378906,-12.095842,-11.298314,-30.173144,-9.969100,25.387976
51.382812,-13.690898,-12.627527,-30.970672,-8.639887,27.248875
51.386719,-13.956741,-13.159213,-29.375616,-6.513146,29.375616
51.390625,-13.159213,-13.159213,-30.438987,-4.652247,31.768200
51.394531,-12.095842,-12.095842,-34.426627,-5.183932,34.160784
51.398438,-11.564157,-11.564157,-34.958312,-6.513146,36.553368
51.402344,-12.095842,-12.095842,-30.970672,-7.310674,37.616739
51.406250,-12.893370,-12.893370,-29.907301,-8.108202,38.148425
51.410156,-14.222583,-13.956741,-33.097414,-9.969100,38.945953
51.414062,-15.020111,-14.222583,-32.831571,-10.500786,41.072694
51.417969,-15.020111,-13.690898,-27.780560,-9.171572,44.528649
51.421875,-14.488426,-12.893370,-22.729549,-8.905730,47.718761
51.425781,-13.690898,-12.095842,-24.058762,-8.374044,50.377188
51.429688,-12.893370,-11.564157,-30.173144,-7.044831,53.035615
51.433594,-12.095842,-11.564157,-33.363256,-5.715618,55.428199
51.437500,-11.829999,-11.564157,-33.097414,-6.247303,57.554940
51.441406,-12.361685,-12.361685,-31.502358,-7.044831,59.149996
51.445312,-13.425055,-13.159213,-33.363256,-8.108202,60.479210
51.449219,-13.159213,-12.627527,-35.224155,-8.108202,62.340108
51.453125,-11.829999,-10.500786,-33.363256,-6.513146,65.264378
51.457031,-9.703258,-7.842359,-28.046403,-3.854719,68.454490
51.460938,-6.778988,-5.183932,-21.134493,-1.727977,71.112917
51.464844,-3.323033,-2.791348,-14.488426,-0.132921,73.771344
51.468750,0.132921,-0.664607,-11.298314,0.132921,75.632242
51.472656,3.057191,0.398764,-11.564157,-0.132921,75.898085
51.476562,3.588876,0.132921,-10.766629,-1.196292,75.366400
51.480469,2.259663,-1.462135,-10.500786,-2.791348,74.834714
51.484375,0.398764,-3.854719,-13.425055,-4.386404,75.366400
51.488281,-1.196292,-7.044831,-12.361685,-4.918090,76.695613
51.492188,-2.259663,-8.905730,-7.310674,-4.918090,78.024826
51.496094,-2.791348,-9.703258,-7.044831,-4.652247,78.556512
51.500000,-2.525505,-9.969100,-11.829999,-1.993820,79.088197
51.503906,-1.462135,-9.437415,-14.488426,3.854719,79.619883
51.507812,0.664607,-7.842359,-12.627527,10.234943,80.683253
51.511719,2.791348,-6.247303,-4.652247,13.956741,81.214939
51.515625,4.386404,-4.652247,6.778988,17.678538,80.683253
51.519531,5.183932,-2.525505,13.690898,24.324605,79.354040
51.523438,5.715618,-0.132921,13.159213,31.502358,78.024826
51.527344,5.449775,1.727977,8.905730,37.616739,76.429770
51.531250,3.854719,2.525505,3.323033,41.604379,74.037186
51.535156,1.462135,1.462135,-1.462135,43.199435,70.581231
51.539062,-1.727977,-1.196292,-5.715618,44.794491,66.859434
51.542969,-3.854719,-3.854719,-11.032471,47.452918,63.669322
51.546875,-4.918090,-5.183932,-15.551797,50.111345,60.213367
51.550781,-4.386404,-5.183932,-15.817639,51.174716,56.757412
51.554688,-3.323033,-5.449775,-15.285954,49.313817,53.567300
51.558594,-3.057191,-5.715618,-14.222583,44.262806,50.643030
51.562500,-2.791348,-5.715618,-10.234943,37.616739,47.187076
51.566406,-2.259663,-5.981460,-6.513146,31.236515,43.996963
51.570312,-0.930449,-5.449775,-3.854719,26.185504,41.604379
51.574219,0.930449,-3.854719,0.664607,22.197864,41.072694
51.578125,3.588876,-1.196292,5.981460,19.805280,41.870222
51.582031,5.449775,1.196292,12.893370,17.678538,43.199435
51.585938,7.044831,3.323033,20.071122,14.222583,44.528649
51.589844,8.905730,6.513146,20.071122,11.298314,45.060334
51.593750,11.032471,9.969100,15.285954,9.437415,44.528649
51.597656,12.893370,12.893370,9.969100,8.108202,43.731121
51.601562,14.222583,15.020111,5.183932,5.981460,42.401907
51.605469,15.817639,17.412696,8.108202,2.525505,41.604379
51.609375,16.881010,20.071122,18.476066,-1.462135,40.541009
51.613281,17.944381,22.197864,25.653819,-5.183932,39.211795
51.617188,19.273594,24.058762,24.324605,-7.842359,37.882582
51.621094,20.336965,24.856291,17.944381,-10.234943,36.021683
51.625000,20.071122,24.058762,16.615167,-12.361685,32.831571
51.628906,17.944381,21.932021,26.717189,-13.956741,28.843931
51.632812,16.083482,19.007752,43.996963,-15.817639,25.122133
51.636719,14.222583,16.615167,63.935164,-18.210224,21.666178
51.640625,13.159213,15.551797,84.405051,-20.071122,18.210224
51.644531,14.222583,16.615167,102.216510,-20.602808,14.488426
51.648438,16.615167,19.273594,113.647745,-21.134493,10.234943
51.652344,18.476066,21.400336,111.255161,-22.197864,5.981460
51.656250,19.007752,22.197864,83.873365,-24.058762,3.323033
51.660156,19.539437,21.932021,28.312245,-26.983032,2.259663
51.664062,18.476066,19.539437,-41.870222,-30.704829,1.993820
51.667969,15.020111,13.956741,-107.267521,-33.629099,1.727977
51.671875,10.500786,7.576516,-150.068193,-34.958312,1.196292
51.675781,6.778988,2.525505,-162.562799,-34.958312,1.196292
51.679688,4.652247,0.132921,-152.726619,-33.629099,1.196292
51.683594,5.183932,0.398764,-132.256733,-32.565728,1.727977
51.687500,7.044831,2.259663,-99.823926,-31.768200,2.791348
51.691406,8.905730,3.854719,-58.086625,-30.704829,3.588876
51.695312,11.298314,5.981460,-19.805280,-29.375616,3.854719
51.699219,13.956741,9.703258,5.715618,-28.312245,3.854719
51.703125,17.146853,13.956741,16.083482,-28.046403,4.918090
51.707031,19.273594,16.615167,19.273594,-28.312245,7.310674
51.710938,18.210224,16.083482,26.185504,-28.578088,10.500786
51.714844,14.754269,13.159213,32.299886,-28.843931,14.754269
51.718750,11.032471,9.171572,29.641459,-28.843931,19.273594
51.722656,7.576516,5.183932,24.590448,-29.907301,22.729549
51.726562,3.854719,1.727977,21.134493,-30.173144,24.058762
51.730469,0.664607,-0.930449,14.222583,-27.780560,23.527077
51.734375,-1.993820,-3.588876,7.310674,-22.995392,21.666178
51.738281,-4.918090,-5.981460,7.044831,-17.678538,19.539437
51.742188,-6.247303,-6.778988,11.829999,-13.956741,17.146853
51.746094,-5.715618,-5.715618,16.083482,-12.361685,13.956741
51.750000,-3.854719,-3.323033,15.285954,-11.298314,9.969100
51.753906,-1.727977,-0.398764,13.159213,-11.829999,5.981460
51.757812,1.196292,2.525505,17.146853,-13.956741,2.791348
51.761719,4.386404,5.981460,25.653819,-13.956741,0.664607
51.765625,5.715618,7.842359,33.629099,-8.905730,-0.398764
51.769531,5.715618,8.374044,33.363256,-2.525505,-0.132921
51.773438,5.449775,8.108202,22.463706,1.727977,1.993820
51.777344,6.247303,8.108202,15.285954,4.918090,5.449775
51.781250,8.108202,9.171572,19.539437,7.576516,9.171572
51.785156,10.234943,9.969100,26.983032,11.032471,12.627527
51.789062,11.298314,10.234943,30.970672,15.551797,14.754269
51.792969,11.298314,9.703258,30.173144,20.336965,16.083482
51.796875,10.766629,8.374044,31.768200,22.995392,16.881010
51.800781,9.703258,6.247303,43.199435,23.261234,17.412696
51.804688,7.044831,3.854719,53.035615,22.463706,17.944381
51.808594,3.323033,1.196292,50.908873,21.666178,17.678538
51.812500,0.930449,0.398764,41.870222,21.134493,16.083482
51.816406,-0.132921,0.930449,38.414267,19.273594,13.425055
51.820312,0.664607,1.993820,43.996963,13.956741,11.032471
51.824219,1.727977,3.057191,46.389548,5.981460,8.639887
51.828125,1.993820,3.588876,41.870222,-3.588876,6.513146
51.832031,0.930449,3.854719,40.806851,-13.425055,5.183932
51.835938,0.132921,4.652247,49.845502,-21.932021,6.247303
51.839844,0.930449,5.981460,62.074266,-27.248875,8.905730
51.843750,3.057191,7.576516,67.922805,-31.768200,12.361685
51.847656,6.778988,9.437415,67.922805,-37.616739,16.083482
51.851562,11.298314,11.564157,67.391119,-42.667750,20.868650
51.855469,13.956741,13.956741,71.644602,-46.123705,24.590448
51.859375,12.893370,15.551797,77.227298,-48.782132,25.919661
51.863281,11.032471,16.881010,76.163928,-52.769772,25.387976
51.867188,9.969100,18.476066,72.973816,-56.757412,23.527077
51.871094,9.703258,18.210224,74.303029,-57.820783,22.463706
51.875000,9.437415,16.083482,79.088197,-55.959884,21.932021
